position_id,symbol,direction,lot_size,open_price,close_price,open_time,close_time,pnl,commission,swap,status
807425,XAUUSD,B,0.52,5028.58,5160.34,2026-02-20 20:02:23,2026-02-23 16:05:29,6851.52,0.0,-50.35,closed_manual
828292,XAUUSD,B,0.1,5161.03,5159.86,2026-02-23 16:06:01,2026-02-23 16:06:53,-11.7,0.0,0.0,closed_manual
829364,XAUUSD,B,0.66,5150.36,5139.86,2026-02-23 16:41:48,2026-02-23 17:03:30,-693.0,0.0,0.0,closed_sl
830720,XAUUSD,B,0.66,5142.8,5147.75,2026-02-23 17:03:41,2026-02-23 17:07:05,326.7,0.0,0.0,closed_manual
828849,XAUUSD,B,0.26,5158.29,5126.0,2026-02-23 16:10:15,2026-02-23 17:26:14,-839.54,0.0,0.0,closed_sl
829654,XAUUSD,B,0.26,5152.77,5126.0,2026-02-23 16:42:04,2026-02-23 17:26:14,-696.02,0.0,0.0,closed_sl
829972,XAUUSD,B,0.26,5149.87,5126.0,2026-02-23 16:47:17,2026-02-23 17:26:14,-620.62,0.0,0.0,closed_sl
832995,XAUUSD,B,1.53,5131.59,5137.15,2026-02-23 17:26:26,2026-02-23 17:53:27,850.68,0.0,0.0,closed_manual
831861,XAUUSD,B,1.53,5135.01,5137.22,2026-02-23 17:26:04,2026-02-23 17:54:12,338.13,0.0,0.0,closed_manual
834433,XAUUSD,B,1.53,5133.2,5138.87,2026-02-23 18:03:47,2026-02-23 18:07:04,867.51,0.0,0.0,closed_manual
831559,XAUUSD,B,0.66,5135.22,5124.95,2026-02-23 17:25:15,2026-02-23 18:29:49,-677.82,0.0,0.0,closed_sl
836528,XAUUSD,B,2.04,5126.22,5128.8,2026-02-23 18:32:08,2026-02-23 18:32:36,526.32,0.0,0.0,closed_manual
836181,XAUUSD,B,0.66,5125.89,5131.09,2026-02-23 18:30:11,2026-02-23 18:33:07,343.2,0.0,0.0,closed_manual
835487,XAUUSD,B,1.53,5129.89,5137.0,2026-02-23 18:25:26,2026-02-23 18:54:10,1087.83,0.0,0.0,closed_manual
835035,XAUUSD,B,0.51,5136.89,5143.95,2026-02-23 18:14:07,2026-02-23 19:10:38,360.06,0.0,0.0,closed_manual
838249,XAUUSD,B,0.26,5142.54,5147.18,2026-02-23 19:01:42,2026-02-23 19:32:41,120.64,0.0,0.0,closed_manual
834091,XAUUSD,B,0.15,5138.84,5144.64,2026-02-23 17:57:29,2026-02-23 19:45:59,87.0,0.0,0.0,closed_manual
840951,XAUUSD,B,1.02,5148.17,5153.32,2026-02-23 23:26:42,2026-02-23 23:32:59,525.3,0.0,0.0,closed_manual
842225,XAUUSD,B,1.28,5176.54,5178.61,2026-02-24 00:36:39,2026-02-24 00:37:21,264.96,0.0,0.0,closed_sl
844009,XAUUSD,B,0.26,5203.93,5196.0,2026-02-24 01:51:54,2026-02-24 01:52:39,-206.18,0.0,0.0,closed_manual
844688,XAUUSD,B,0.26,5196.85,5186.0,2026-02-24 01:57:50,2026-02-24 02:03:01,-282.1,0.0,0.0,closed_sl
845009,XAUUSD,B,0.26,5192.17,5186.0,2026-02-24 02:02:17,2026-02-24 02:03:01,-160.42,0.0,0.0,closed_sl
846195,XAUUSD,B,1.02,5179.02,5184.2,2026-02-24 02:04:56,2026-02-24 02:06:23,528.36,0.0,0.0,closed_manual
846486,XAUUSD,B,0.51,5181.22,5185.14,2026-02-24 02:05:17,2026-02-24 02:06:34,199.92,0.0,0.0,closed_manual
845856,XAUUSD,B,0.51,5182.81,5185.26,2026-02-24 02:04:17,2026-02-24 02:06:36,124.95,0.0,0.0,closed_manual
848858,XAUUSD,B,1.02,5200.27,5205.36,2026-02-24 03:14:18,2026-02-24 03:15:19,519.18,0.0,0.0,closed_manual
849687,XAUUSD,B,1.02,5199.89,5205.01,2026-02-24 03:36:23,2026-02-24 03:52:05,522.24,0.0,0.0,closed_manual
853094,XAUUSD,B,1.0,5211.68,5201.26,2026-02-24 11:04:45,2026-02-24 11:05:39,-1042.0,0.0,0.0,closed_sl
853763,XAUUSD,B,1.0,5210.68,5199.11,2026-02-24 11:05:58,2026-02-24 11:07:37,-1157.0,0.0,0.0,closed_sl
854493,XAUUSD,B,2.01,5204.68,5209.78,2026-02-24 11:08:00,2026-02-24 11:10:12,1025.1,0.0,0.0,closed_manual
855276,XAUUSD,B,1.0,5201.21,5190.74,2026-02-24 11:11:27,2026-02-24 11:13:01,-1047.0,0.0,0.0,closed_sl
856055,XAUUSD,B,1.0,5166.12,5164.81,2026-02-24 11:18:24,2026-02-24 11:18:32,-131.0,0.0,0.0,closed_manual
856644,XAUUSD,B,2.01,5163.74,5169.0,2026-02-24 11:20:10,2026-02-24 11:21:04,1057.26,0.0,0.0,closed_manual
857666,XAUUSD,B,0.46,5163.52,5171.62,2026-02-24 11:28:34,2026-02-24 11:32:45,372.6,0.0,0.0,closed_manual
858598,XAUUSD,B,0.23,5176.67,5181.64,2026-02-24 11:59:39,2026-02-24 12:35:34,114.31,0.0,0.0,closed_manual
858922,XAUUSD,B,0.23,5174.85,5181.7,2026-02-24 12:05:45,2026-02-24 12:35:36,157.55,0.0,0.0,closed_manual
859221,XAUUSD,B,0.23,5171.2,5182.19,2026-02-24 12:09:52,2026-02-24 12:35:38,252.77,0.0,0.0,closed_manual
860125,XAUUSD,S,1.0,5184.89,5185.94,2026-02-24 12:34:32,2026-02-24 12:38:36,-105.0,0.0,0.0,closed_manual
861592,XAUUSD,S,1.0,5186.55,5187.15,2026-02-24 12:39:06,2026-02-24 12:40:35,-60.0,0.0,0.0,closed_manual
864029,XAUUSD,B,1.19,5164.12,5171.85,2026-02-24 14:01:59,2026-02-24 14:25:25,919.87,0.0,0.0,closed_manual
865003,XAUUSD,B,1.19,5166.39,5170.35,2026-02-24 14:45:17,2026-02-24 15:05:01,471.24,0.0,0.0,closed_manual
863660,XAUUSD,B,0.59,5175.34,5179.79,2026-02-24 13:52:19,2026-02-24 15:54:31,262.55,0.0,0.0,closed_manual
863322,XAUUSD,B,0.59,5178.59,5184.87,2026-02-24 13:48:15,2026-02-24 15:57:34,370.52,0.0,0.0,closed_manual
863029,XAUUSD,B,0.59,5179.73,5184.77,2026-02-24 13:45:37,2026-02-24 15:57:38,297.36,0.0,0.0,closed_manual
862438,XAUUSD,B,0.46,5185.0,5184.21,2026-02-24 12:41:35,2026-02-24 15:57:53,-36.34,0.0,0.0,closed_manual
870023,XAUUSD,B,0.09,5161.9,5179.27,2026-02-24 16:37:26,2026-02-24 17:20:18,156.33,0.0,0.0,closed_manual
868435,XAUUSD,B,0.09,5182.62,5181.0,2026-02-24 15:58:13,2026-02-24 17:28:36,-14.58,0.0,0.0,closed_manual
869216,XAUUSD,B,0.09,5175.42,5181.0,2026-02-24 16:29:00,2026-02-24 17:28:36,50.22,0.0,0.0,closed_manual
869588,XAUUSD,B,0.09,5169.65,5181.0,2026-02-24 16:30:44,2026-02-24 17:28:36,102.15,0.0,0.0,closed_manual
873109,XAUUSD,B,0.09,5175.0,5180.0,2026-02-24 18:03:28,2026-02-24 18:34:32,45.0,0.0,0.0,closed_manual
873449,XAUUSD,B,0.14,5170.0,5180.0,2026-02-24 18:07:41,2026-02-24 18:34:32,140.0,0.0,0.0,closed_manual
873865,XAUUSD,B,0.14,5168.18,5180.0,2026-02-24 18:19:52,2026-02-24 18:34:32,165.48,0.0,0.0,closed_manual
872561,XAUUSD,B,0.05,5181.1,5154.0,2026-02-24 17:39:08,2026-02-24 22:18:25,-135.5,0.0,0.0,closed_sl
875328,XAUUSD,B,0.09,5174.63,5154.0,2026-02-24 18:49:00,2026-02-24 22:18:25,-185.67,0.0,0.0,closed_sl
879243,XAUUSD,B,0.09,5131.37,5109.9,2026-02-24 23:53:32,2026-02-25 00:12:40,-193.23,0.0,0.0,closed_manual
881868,XAUUSD,S,0.68,5149.61,5144.46,2026-02-25 01:43:26,2026-02-25 02:07:48,350.2,0.0,0.0,closed_manual
883408,XAUUSD,S,0.68,5155.65,5166.25,2026-02-25 03:12:35,2026-02-25 04:01:56,-720.8,0.0,0.0,closed_sl
885180,XAUUSD,S,0.68,5165.83,5160.68,2026-02-25 06:30:35,2026-02-25 06:55:20,350.2,0.0,0.0,closed_manual
886654,XAUUSD,S,0.7,5146.0,5140.85,2026-02-25 09:43:09,2026-02-25 10:04:33,360.5,0.0,0.0,closed_manual
887569,XAUUSD,S,0.7,5153.15,5148.06,2026-02-25 10:38:32,2026-02-25 10:44:40,356.3,0.0,0.0,closed_manual
888550,XAUUSD,S,0.7,5160.46,5170.78,2026-02-25 11:04:03,2026-02-25 11:09:11,-722.4,0.0,0.0,closed_sl
889364,XAUUSD,S,0.7,5165.74,5176.23,2026-02-25 11:11:02,2026-02-25 11:14:17,-734.3,0.0,0.0,closed_sl
890207,XAUUSD,S,1.3900000000000001,5181.06,5175.88,2026-02-25 11:23:16,2026-02-25 11:59:17,720.02,0.0,0.0,closed_manual
891537,XAUUSD,B,1.04,5177.93,5183.18,2026-02-25 12:51:50,2026-02-25 13:00:31,546.0,0.0,0.0,closed_manual
894009,XAUUSD,B,1.04,5187.36,5192.51,2026-02-25 16:09:16,2026-02-25 16:15:01,535.6,0.0,0.0,closed_manual
895749,XAUUSD,B,1.04,5182.51,5187.67,2026-02-25 19:07:32,2026-02-25 19:12:27,536.64,0.0,0.0,closed_manual
896908,XAUUSD,B,1.04,5179.06,5167.7,2026-02-25 20:21:01,2026-02-25 21:10:25,-1181.44,0.0,0.0,closed_sl
898002,XAUUSD,B,1.04,5166.03,5155.7,2026-02-25 21:12:28,2026-02-25 21:16:58,-1074.32,0.0,0.0,closed_sl
898972,XAUUSD,S,0.43,5171.61,5180.0,2026-02-25 21:42:40,2026-02-25 21:57:59,-360.77,0.0,0.0,closed_sl
899737,XAUUSD,S,0.87,5178.96,5189.0,2026-02-25 21:58:43,2026-02-25 23:06:20,-873.48,0.0,0.0,closed_sl
900061,XAUUSD,S,0.87,5181.31,5189.0,2026-02-25 22:00:17,2026-02-25 23:06:20,-669.03,0.0,0.0,closed_sl
900665,XAUUSD,S,0.87,5182.5,5189.0,2026-02-25 22:52:28,2026-02-25 23:06:20,-565.5,0.0,0.0,closed_sl
902000,XAUUSD,B,0.87,5188.87,5186.82,2026-02-25 23:16:33,2026-02-25 23:20:09,-178.35,0.0,0.0,closed_manual
906469,XAUUSD,B,4.35,5163.1,5175.54,2026-02-26 00:39:32,2026-02-26 00:45:17,5411.4,0.0,0.0,closed_manual
906024,XAUUSD,B,1.74,5168.48,5175.11,2026-02-26 00:36:12,2026-02-26 00:45:19,1153.62,0.0,0.0,closed_manual
905692,XAUUSD,B,1.74,5168.43,5175.33,2026-02-26 00:35:44,2026-02-26 00:45:22,1200.6,0.0,0.0,closed_manual
902633,XAUUSD,B,0.87,5190.51,5180.0,2026-02-25 23:23:48,2026-02-26 00:47:41,-914.37,0.0,0.0,closed_manual
902941,XAUUSD,B,0.87,5191.3,5180.0,2026-02-25 23:24:42,2026-02-26 00:47:41,-983.1,0.0,0.0,closed_manual
903259,XAUUSD,B,0.87,5189.04,5180.0,2026-02-25 23:28:43,2026-02-26 00:47:41,-786.48,0.0,0.0,closed_manual
903562,XAUUSD,B,0.87,5188.48,5180.0,2026-02-25 23:29:57,2026-02-26 00:47:41,-737.76,0.0,0.0,closed_manual
904021,XAUUSD,B,0.87,5186.72,5180.0,2026-02-25 23:42:18,2026-02-26 00:47:41,-584.64,0.0,0.0,closed_manual
904677,XAUUSD,B,1.74,5183.73,5180.0,2026-02-26 00:15:36,2026-02-26 00:47:41,-649.02,0.0,0.0,closed_manual
905208,XAUUSD,B,1.74,5177.87,5180.0,2026-02-26 00:31:20,2026-02-26 00:47:41,370.62,0.0,0.0,closed_manual
911137,XAUUSD,B,2.61,5197.04,5195.17,2026-02-26 01:02:54,2026-02-26 01:03:14,-488.07,0.0,0.0,closed_manual
910073,XAUUSD,S,0.87,5186.29,5200.0,2026-02-26 00:53:20,2026-02-26 01:04:38,-1192.77,0.0,0.0,closed_sl
910402,XAUUSD,S,0.87,5190.53,5200.0,2026-02-26 00:55:40,2026-02-26 01:04:38,-823.89,0.0,0.0,closed_sl
910778,XAUUSD,S,0.87,5192.28,5200.0,2026-02-26 01:00:36,2026-02-26 01:04:38,-671.64,0.0,0.0,closed_sl
912701,XAUUSD,S,0.87,5197.3,5202.53,2026-02-26 01:05:23,2026-02-26 01:06:43,-455.01,0.0,0.0,closed_manual
913327,XAUUSD,S,0.87,5200.23,5196.16,2026-02-26 01:07:31,2026-02-26 01:08:53,354.09,0.0,0.0,closed_manual
913948,XAUUSD,S,0.87,5194.58,5192.93,2026-02-26 01:10:20,2026-02-26 01:15:12,143.55,0.0,0.0,closed_manual
914590,XAUUSD,B,0.87,5194.08,5191.58,2026-02-26 01:15:17,2026-02-26 01:18:06,-217.5,0.0,0.0,closed_manual
915197,XAUUSD,S,0.87,5190.88,5184.0,2026-02-26 01:18:29,2026-02-26 01:24:15,598.56,0.0,0.0,closed_manual
916258,XAUUSD,B,0.87,5180.46,5182.58,2026-02-26 01:28:42,2026-02-26 01:34:55,184.44,0.0,0.0,closed_manual
915928,XAUUSD,B,1.3,5178.93,5181.85,2026-02-26 01:27:56,2026-02-26 01:34:57,379.6,0.0,0.0,closed_manual
917495,XAUUSD,S,0.87,5194.6,5196.34,2026-02-26 01:50:48,2026-02-26 01:58:10,-151.38,0.0,0.0,closed_manual
918447,XAUUSD,S,0.87,5203.85,5209.0,2026-02-26 02:39:50,2026-02-26 02:45:57,-448.05,0.0,0.0,closed_sl
919109,XAUUSD,B,1.3,5210.46,5211.12,2026-02-26 02:46:15,2026-02-26 02:46:17,85.8,0.0,0.0,closed_manual
920464,XAUUSD,S,1.3,5211.14,5209.78,2026-02-26 02:56:00,2026-02-26 03:03:39,176.8,0.0,0.0,closed_manual
921420,XAUUSD,B,0.87,5217.79,5216.01,2026-02-26 03:12:10,2026-02-26 03:13:39,-154.86,0.0,0.0,closed_manual
919822,XAUUSD,S,0.43,5209.92,5213.76,2026-02-26 02:47:57,2026-02-26 03:18:26,-165.12,0.0,0.0,closed_manual
920120,XAUUSD,S,1.3,5208.61,5213.94,2026-02-26 02:48:50,2026-02-26 03:18:28,-692.9,0.0,0.0,closed_manual
922963,XAUUSD,B,1.74,5214.6,5215.48,2026-02-26 03:22:43,2026-02-26 03:27:05,153.12,0.0,0.0,closed_manual
921102,XAUUSD,B,1.74,5215.05,5215.41,2026-02-26 03:09:32,2026-02-26 03:27:07,62.64,0.0,0.0,closed_manual
922058,XAUUSD,B,1.74,5213.82,5215.45,2026-02-26 03:17:37,2026-02-26 03:27:08,283.62,0.0,0.0,closed_manual
924179,XAUUSD,S,0.87,5212.61,5214.15,2026-02-26 03:30:56,2026-02-26 03:31:55,-133.98,0.0,0.0,closed_manual
925713,XAUUSD,S,1.74,5212.79,5206.75,2026-02-26 03:40:27,2026-02-26 03:47:41,1050.96,0.0,0.0,closed_manual
925406,XAUUSD,S,0.87,5211.48,5206.77,2026-02-26 03:39:28,2026-02-26 03:47:43,409.77,0.0,0.0,closed_manual
926051,XAUUSD,S,0.87,5208.11,5206.82,2026-02-26 03:45:06,2026-02-26 03:47:49,112.23,0.0,0.0,closed_manual
925088,XAUUSD,S,0.87,5211.7,5207.21,2026-02-26 03:34:46,2026-02-26 03:47:55,390.63,0.0,0.0,closed_manual
924782,XAUUSD,S,0.87,5211.84,5206.79,2026-02-26 03:33:08,2026-02-26 03:48:51,439.35,0.0,0.0,closed_manual
927958,XAUUSD,B,0.04,5207.27,5206.97,2026-02-26 04:23:12,2026-02-26 04:25:13,-1.2,0.0,0.0,closed_manual
928502,XAUUSD,B,0.87,5203.1,5201.71,2026-02-26 04:54:58,2026-02-26 05:02:17,-120.93,0.0,0.0,closed_manual
929124,XAUUSD,B,1.3,5195.56,5199.0,2026-02-26 05:11:42,2026-02-26 05:12:46,447.2,0.0,0.0,closed_manual
929733,XAUUSD,B,0.43,5202.87,5206.3,2026-02-26 05:13:32,2026-02-26 05:14:45,147.49,0.0,0.0,closed_manual
930363,XAUUSD,B,0.43,5202.01,5199.0,2026-02-26 05:19:11,2026-02-26 05:20:51,-129.43,0.0,0.0,closed_sl
930992,XAUUSD,B,0.43,5194.84,5198.97,2026-02-26 05:22:43,2026-02-26 05:24:08,177.59,0.0,0.0,closed_manual
931624,XAUUSD,B,0.43,5197.51,5200.0,2026-02-26 05:25:07,2026-02-26 05:29:36,107.07,0.0,0.0,closed_manual
931922,XAUUSD,B,0.43,5195.17,5200.0,2026-02-26 05:27:11,2026-02-26 05:29:36,207.69,0.0,0.0,closed_manual
932853,XAUUSD,B,0.43,5204.9,5202.0,2026-02-26 05:35:54,2026-02-26 05:37:33,-124.7,0.0,0.0,closed_sl
933452,XAUUSD,B,0.43,5204.62,5202.0,2026-02-26 05:38:19,2026-02-26 05:39:51,-112.66,0.0,0.0,closed_sl
934077,XAUUSD,B,0.43,5205.66,5205.04,2026-02-26 05:47:35,2026-02-26 05:48:11,-26.66,0.0,0.0,closed_manual
934667,XAUUSD,B,0.43,5206.79,5207.0,2026-02-26 05:48:34,2026-02-26 05:51:33,9.03,0.0,0.0,closed_manual
934978,XAUUSD,B,0.43,5202.56,5207.0,2026-02-26 05:50:46,2026-02-26 05:51:33,190.92,0.0,0.0,closed_manual
935872,XAUUSD,B,0.43,5207.16,5208.0,2026-02-26 05:51:57,2026-02-26 05:53:38,36.12,0.0,0.0,closed_manual
936171,XAUUSD,B,0.43,5204.96,5208.0,2026-02-26 05:52:41,2026-02-26 05:53:38,130.72,0.0,0.0,closed_manual
937064,XAUUSD,B,0.43,5207.89,5205.0,2026-02-26 05:53:46,2026-02-26 06:07:29,-124.27,0.0,0.0,closed_manual
937363,XAUUSD,B,0.43,5206.07,5205.0,2026-02-26 05:54:41,2026-02-26 06:07:29,-46.01,0.0,0.0,closed_manual
937659,XAUUSD,B,0.43,5205.58,5205.0,2026-02-26 05:55:24,2026-02-26 06:07:29,-24.94,0.0,0.0,closed_manual
937955,XAUUSD,B,0.43,5204.88,5205.0,2026-02-26 05:58:32,2026-02-26 06:07:29,5.16,0.0,0.0,closed_manual
938253,XAUUSD,B,0.87,5203.36,5205.0,2026-02-26 06:00:36,2026-02-26 06:07:29,142.68,0.0,0.0,closed_manual
938555,XAUUSD,B,0.87,5200.89,5205.0,2026-02-26 06:02:25,2026-02-26 06:07:29,357.57,0.0,0.0,closed_manual
938856,XAUUSD,B,0.87,5197.19,5205.0,2026-02-26 06:03:58,2026-02-26 06:07:29,679.47,0.0,0.0,closed_manual
941253,XAUUSD,B,2.09,5191.26,5180.88,2026-02-26 06:16:02,2026-02-26 06:30:01,-2169.42,0.0,0.0,closed_sl
941896,XAUUSD,B,2.09,5180.85,5186.03,2026-02-26 06:30:01,2026-02-26 06:30:41,1082.62,0.0,0.0,closed_manual
942522,XAUUSD,B,0.43,5183.49,5168.0,2026-02-26 06:40:12,2026-02-26 06:45:34,-666.07,0.0,0.0,closed_sl
942824,XAUUSD,B,1.04,5178.76,5168.46,2026-02-26 06:42:05,2026-02-26 06:45:34,-1071.2,0.0,0.0,closed_sl
943807,XAUUSD,B,1.04,5174.36,5179.48,2026-02-26 06:46:12,2026-02-26 06:53:16,532.48,0.0,0.0,closed_manual
944434,XAUUSD,B,1.04,5166.58,5156.21,2026-02-26 06:57:52,2026-02-26 06:58:13,-1078.48,0.0,0.0,closed_sl
945076,XAUUSD,B,0.87,5160.39,5157.83,2026-02-26 07:03:51,2026-02-26 07:04:30,-222.72,0.0,0.0,closed_manual
945672,XAUUSD,B,1.3,5160.2,5158.43,2026-02-26 07:05:56,2026-02-26 07:07:46,-230.1,0.0,0.0,closed_manual
946270,XAUUSD,S,2.87,5161.59,5168.0,2026-02-26 07:11:42,2026-02-26 07:16:29,-1839.67,0.0,0.0,closed_sl
946892,XAUUSD,S,5.43,5169.78,5166.06,2026-02-26 07:17:40,2026-02-26 07:20:02,2019.96,0.0,0.0,closed_manual
947500,XAUUSD,B,2.19,5169.87,5169.65,2026-02-26 07:26:54,2026-02-26 07:28:35,-48.18,0.0,0.0,closed_manual
948103,XAUUSD,B,2.19,5171.09,5171.15,2026-02-26 07:32:53,2026-02-26 07:35:40,13.14,0.0,0.0,closed_manual
949008,XAUUSD,S,4.38,5172.22,5169.36,2026-02-26 07:36:13,2026-02-26 07:38:40,1252.68,0.0,0.0,closed_manual
948401,XAUUSD,S,2.19,5168.65,5168.72,2026-02-26 07:33:56,2026-02-26 07:38:49,-15.33,0.0,0.0,closed_manual
949925,XAUUSD,S,1.31,5169.91,5170.64,2026-02-26 07:43:35,2026-02-26 07:44:53,-95.63,0.0,0.0,closed_manual
950820,XAUUSD,S,1.31,5169.58,5166.43,2026-02-26 07:47:45,2026-02-26 07:56:01,412.65,0.0,0.0,closed_manual
950522,XAUUSD,S,1.31,5168.77,5166.12,2026-02-26 07:45:51,2026-02-26 07:56:02,347.15,0.0,0.0,closed_manual
952946,XAUUSD,S,0.44,5181.57,5180.68,2026-02-26 11:28:31,2026-02-26 11:30:53,39.16,0.0,0.0,closed_manual
953650,XAUUSD,S,0.44,5188.84,5185.69,2026-02-26 11:35:51,2026-02-26 11:39:37,138.6,0.0,0.0,closed_manual
954334,XAUUSD,B,0.44,5188.26,5192.0,2026-02-26 11:50:36,2026-02-26 11:52:30,164.56,0.0,0.0,closed_manual
957588,XAUUSD,B,1.05,5176.45,5181.58,2026-02-26 12:36:25,2026-02-26 12:37:50,538.65,0.0,0.0,closed_manual
956820,XAUUSD,B,0.88,5182.24,5187.28,2026-02-26 12:25:47,2026-02-26 13:04:55,443.52,0.0,0.0,closed_manual
957186,XAUUSD,B,0.88,5183.22,5187.38,2026-02-26 12:33:22,2026-02-26 13:04:59,366.08,0.0,0.0,closed_manual
956344,XAUUSD,B,0.88,5184.88,5185.78,2026-02-26 12:14:29,2026-02-26 13:05:01,79.2,0.0,0.0,closed_manual
956041,XAUUSD,B,0.44,5185.3,5185.63,2026-02-26 12:13:46,2026-02-26 13:05:04,14.52,0.0,0.0,closed_manual
955679,XAUUSD,B,0.44,5185.43,5186.05,2026-02-26 12:08:07,2026-02-26 13:05:09,27.28,0.0,0.0,closed_manual
955355,XAUUSD,B,0.44,5189.62,5185.69,2026-02-26 12:06:19,2026-02-26 13:05:11,-172.92,0.0,0.0,closed_manual
955058,XAUUSD,B,0.44,5190.36,5185.7,2026-02-26 12:04:15,2026-02-26 13:05:13,-205.04,0.0,0.0,closed_manual
964145,XAUUSD,B,1.05,5184.05,5189.22,2026-02-26 17:09:12,2026-02-26 17:17:25,542.85,0.0,0.0,closed_manual
963206,XAUUSD,S,0.22,5192.0,5184.86,2026-02-26 16:56:33,2026-02-26 17:48:11,157.08,0.0,0.0,closed_manual
963523,XAUUSD,S,0.22,5191.26,5189.69,2026-02-26 16:57:38,2026-02-26 18:15:11,34.54,0.0,0.0,closed_manual
962935,XAUUSD,S,0.04,5192.83,5173.18,2026-02-26 16:55:18,2026-02-26 18:34:28,78.6,0.0,0.0,closed_manual
962606,XAUUSD,S,0.04,5196.06,5177.03,2026-02-26 16:50:59,2026-02-26 18:35:08,76.12,0.0,0.0,closed_manual
967276,XAUUSD,B,1.05,5175.54,5180.59,2026-02-26 18:32:05,2026-02-26 18:50:22,530.25,0.0,0.0,closed_manual
968958,XAUUSD,B,0.09,5178.25,5188.34,2026-02-26 18:56:27,2026-02-26 20:09:33,90.81,0.0,0.0,closed_manual
970292,XAUUSD,S,0.88,5188.42,5187.17,2026-02-26 20:09:42,2026-02-26 20:17:05,110.0,0.0,0.0,closed_manual
970964,XAUUSD,S,0.09,5186.4,5165.5,2026-02-26 20:17:38,2026-02-26 21:54:11,188.1,0.0,0.0,closed_manual
971613,XAUUSD,B,0.53,5175.03,5164.66,2026-02-26 20:38:59,2026-02-26 21:54:15,-549.61,0.0,0.0,closed_sl
974713,XAUUSD,B,0.53,5170.2,5175.37,2026-02-26 23:11:14,2026-02-26 23:16:49,274.01,0.0,0.0,closed_manual
976747,XAUUSD,S,1.31,5144.61,5143.83,2026-02-27 00:30:41,2026-02-27 00:30:49,102.18,0.0,0.0,closed_manual
979079,XAUUSD,S,1.31,5144.61,5142.06,2026-02-27 01:27:38,2026-02-27 01:27:42,334.05,0.0,0.0,closed_manual
985194,XAUUSD,B,2.11,5178.38,5183.56,2026-02-27 12:39:40,2026-02-27 12:59:31,1092.98,0.0,0.0,closed_manual
987706,XAUUSD,B,1.06,5180.43,5170.07,2026-02-27 17:16:50,2026-02-27 20:12:18,-1098.16,0.0,0.0,closed_sl
989461,XAUUSD,S,0.2,5178.85,5172.06,2026-02-27 20:21:02,2026-02-27 20:36:00,135.8,0.0,0.0,closed_manual
990201,XAUUSD,B,0.98,5170.8,5175.3,2026-02-27 20:36:39,2026-02-27 20:44:33,441.0,0.0,0.0,closed_manual
991847,XAUUSD,B,1.3,5200.36,5206.86,2026-02-27 23:07:26,2026-02-27 23:07:52,845.0,0.0,0.0,closed_manual
991351,XAUUSD,B,0.08,5187.33,5211.19,2026-02-27 22:33:07,2026-02-27 23:09:49,95.44,0.0,0.0,closed_manual
991351,XAUUSD,B,0.08,5187.33,5230.0,2026-02-27 22:33:07,2026-02-27 23:23:17,170.68,0.0,0.0,closed_manual
993914,XAUUSD,B,0.08,5213.7,5350.0,2026-02-27 23:52:18,2026-03-02 09:05:00,1090.4,0.0,-7.75,closed_manual
1000008,XAUUSD,B,0.2,5342.89,5351.51,2026-03-02 09:07:31,2026-03-02 09:11:02,103.44,0.0,0.0,closed_manual
1000008,XAUUSD,B,0.2,5342.89,5365.51,2026-03-02 09:07:31,2026-03-02 09:32:47,90.48,0.0,0.0,closed_manual
1000008,XAUUSD,B,0.2,5342.89,5380.0,2026-03-02 09:07:31,2026-03-02 09:38:28,148.44,0.0,0.0,closed_manual
1002216,XAUUSD,B,0.08,5377.93,5350.0,2026-03-02 10:03:37,2026-03-02 10:21:20,-223.44,0.0,0.0,closed_sl
1002938,XAUUSD,B,0.04,5372.21,5350.0,2026-03-02 10:11:15,2026-03-02 10:21:20,-88.84,0.0,0.0,closed_sl
1003881,XAUUSD,B,0.31,5361.14,5363.21,2026-03-02 10:22:31,2026-03-02 10:23:15,64.17,0.0,0.0,closed_manual
1005360,XAUUSD,B,1.06,5348.64,5353.89,2026-03-02 10:54:24,2026-03-02 10:58:23,556.5,0.0,0.0,closed_manual
1004535,XAUUSD,B,0.08,5364.86,5335.0,2026-03-02 10:25:21,2026-03-02 11:00:04,-238.88,0.0,0.0,closed_sl
1004844,XAUUSD,B,0.08,5355.83,5335.0,2026-03-02 10:27:58,2026-03-02 11:00:04,-166.64,0.0,0.0,closed_sl
1006691,XAUUSD,B,1.06,5341.35,5330.35,2026-03-02 11:00:42,2026-03-02 11:01:18,-1166.0,0.0,0.0,closed_sl
1007415,XAUUSD,B,1.02,5335.42,5324.75,2026-03-02 11:02:41,2026-03-02 11:03:10,-1088.34,0.0,0.0,closed_sl
1008253,XAUUSD,B,0.39,5334.63,5312.0,2026-03-02 11:05:47,2026-03-02 11:29:37,-882.57,0.0,0.0,closed_sl
1008585,XAUUSD,B,0.39,5324.93,5312.0,2026-03-02 11:07:47,2026-03-02 11:29:37,-504.27,0.0,0.0,closed_sl
1010417,XAUUSD,B,1.17,5311.48,5321.69,2026-03-02 11:31:09,2026-03-02 11:33:44,1194.57,0.0,0.0,closed_manual
1011168,XAUUSD,B,0.2,5330.54,5336.92,2026-03-02 11:36:46,2026-03-02 11:44:31,127.6,0.0,0.0,closed_manual
1012606,XAUUSD,B,1.02,5328.87,5333.5,2026-03-02 12:00:17,2026-03-02 12:12:09,472.26,0.0,0.0,closed_manual
